,Party,https://www.govtrack.us/congress/votes/80-1947/s1,https://www.govtrack.us/congress/votes/80-1947/s2,https://www.govtrack.us/congress/votes/80-1947/s3,https://www.govtrack.us/congress/votes/80-1947/s4,https://www.govtrack.us/congress/votes/80-1947/s5,https://www.govtrack.us/congress/votes/80-1947/s6,https://www.govtrack.us/congress/votes/80-1947/s7,https://www.govtrack.us/congress/votes/80-1947/s8,https://www.govtrack.us/congress/votes/80-1947/s9,https://www.govtrack.us/congress/votes/80-1947/s10,https://www.govtrack.us/congress/votes/80-1947/s11,https://www.govtrack.us/congress/votes/80-1947/s12,https://www.govtrack.us/congress/votes/80-1947/s13,https://www.govtrack.us/congress/votes/80-1947/s14,https://www.govtrack.us/congress/votes/80-1947/s15,https://www.govtrack.us/congress/votes/80-1947/s16,https://www.govtrack.us/congress/votes/80-1947/s17,https://www.govtrack.us/congress/votes/80-1947/s18,https://www.govtrack.us/congress/votes/80-1947/s19,https://www.govtrack.us/congress/votes/80-1947/s20,https://www.govtrack.us/congress/votes/80-1947/s21,https://www.govtrack.us/congress/votes/80-1947/s22,https://www.govtrack.us/congress/votes/80-1947/s23,https://www.govtrack.us/congress/votes/80-1947/s24,https://www.govtrack.us/congress/votes/80-1947/s25,https://www.govtrack.us/congress/votes/80-1947/s26,https://www.govtrack.us/congress/votes/80-1947/s27,https://www.govtrack.us/congress/votes/80-1947/s28,https://www.govtrack.us/congress/votes/80-1947/s29,https://www.govtrack.us/congress/votes/80-1947/s30,https://www.govtrack.us/congress/votes/80-1947/s31,https://www.govtrack.us/congress/votes/80-1947/s32,https://www.govtrack.us/congress/votes/80-1947/s33,https://www.govtrack.us/congress/votes/80-1947/s34,https://www.govtrack.us/congress/votes/80-1947/s35,https://www.govtrack.us/congress/votes/80-1947/s36,https://www.govtrack.us/congress/votes/80-1947/s37,https://www.govtrack.us/congress/votes/80-1947/s38,https://www.govtrack.us/congress/votes/80-1947/s39,https://www.govtrack.us/congress/votes/80-1947/s40,https://www.govtrack.us/congress/votes/80-1947/s41,https://www.govtrack.us/congress/votes/80-1947/s42,https://www.govtrack.us/congress/votes/80-1947/s43,https://www.govtrack.us/congress/votes/80-1947/s44,https://www.govtrack.us/congress/votes/80-1947/s45,https://www.govtrack.us/congress/votes/80-1947/s46,https://www.govtrack.us/congress/votes/80-1947/s47,https://www.govtrack.us/congress/votes/80-1947/s48,https://www.govtrack.us/congress/votes/80-1947/s49,https://www.govtrack.us/congress/votes/80-1947/s50,https://www.govtrack.us/congress/votes/80-1947/s51,https://www.govtrack.us/congress/votes/80-1947/s52,https://www.govtrack.us/congress/votes/80-1947/s53,https://www.govtrack.us/congress/votes/80-1947/s54,https://www.govtrack.us/congress/votes/80-1947/s55,https://www.govtrack.us/congress/votes/80-1947/s56,https://www.govtrack.us/congress/votes/80-1947/s57,https://www.govtrack.us/congress/votes/80-1947/s58,https://www.govtrack.us/congress/votes/80-1947/s59,https://www.govtrack.us/congress/votes/80-1947/s60,https://www.govtrack.us/congress/votes/80-1947/s61,https://www.govtrack.us/congress/votes/80-1947/s62,https://www.govtrack.us/congress/votes/80-1947/s63,https://www.govtrack.us/congress/votes/80-1947/s64,https://www.govtrack.us/congress/votes/80-1947/s65,https://www.govtrack.us/congress/votes/80-1947/s66,https://www.govtrack.us/congress/votes/80-1947/s67,https://www.govtrack.us/congress/votes/80-1947/s68,https://www.govtrack.us/congress/votes/80-1947/s69,https://www.govtrack.us/congress/votes/80-1947/s70,https://www.govtrack.us/congress/votes/80-1947/s71,https://www.govtrack.us/congress/votes/80-1947/s72,https://www.govtrack.us/congress/votes/80-1947/s73,https://www.govtrack.us/congress/votes/80-1947/s74,https://www.govtrack.us/congress/votes/80-1947/s75,https://www.govtrack.us/congress/votes/80-1947/s76,https://www.govtrack.us/congress/votes/80-1947/s77,https://www.govtrack.us/congress/votes/80-1947/s78,https://www.govtrack.us/congress/votes/80-1947/s79,https://www.govtrack.us/congress/votes/80-1947/s80,https://www.govtrack.us/congress/votes/80-1947/s81,https://www.govtrack.us/congress/votes/80-1947/s82,https://www.govtrack.us/congress/votes/80-1947/s83,https://www.govtrack.us/congress/votes/80-1947/s84,https://www.govtrack.us/congress/votes/80-1947/s85,https://www.govtrack.us/congress/votes/80-1947/s86,https://www.govtrack.us/congress/votes/80-1947/s87,https://www.govtrack.us/congress/votes/80-1947/s88,https://www.govtrack.us/congress/votes/80-1947/s89,https://www.govtrack.us/congress/votes/80-1947/s90,https://www.govtrack.us/congress/votes/80-1947/s91,https://www.govtrack.us/congress/votes/80-1947/s92,https://www.govtrack.us/congress/votes/80-1947/s93,https://www.govtrack.us/congress/votes/80-1947/s94,https://www.govtrack.us/congress/votes/80-1947/s95,https://www.govtrack.us/congress/votes/80-1947/s96,https://www.govtrack.us/congress/votes/80-1947/s97,https://www.govtrack.us/congress/votes/80-1947/s98,https://www.govtrack.us/congress/votes/80-1947/s99,https://www.govtrack.us/congress/votes/80-1947/s100,https://www.govtrack.us/congress/votes/80-1947/s101,https://www.govtrack.us/congress/votes/80-1947/s102,https://www.govtrack.us/congress/votes/80-1947/s103,https://www.govtrack.us/congress/votes/80-1947/s104,https://www.govtrack.us/congress/votes/80-1947/s105,https://www.govtrack.us/congress/votes/80-1947/s106,https://www.govtrack.us/congress/votes/80-1947/s107,https://www.govtrack.us/congress/votes/80-1947/s108,https://www.govtrack.us/congress/votes/80-1947/s109,https://www.govtrack.us/congress/votes/80-1947/s110,https://www.govtrack.us/congress/votes/80-1947/s111,https://www.govtrack.us/congress/votes/80-1947/s112,https://www.govtrack.us/congress/votes/80-1947/s113,https://www.govtrack.us/congress/votes/80-1947/s114,https://www.govtrack.us/congress/votes/80-1947/s115,https://www.govtrack.us/congress/votes/80-1947/s116,https://www.govtrack.us/congress/votes/80-1947/s117,https://www.govtrack.us/congress/votes/80-1947/s118,https://www.govtrack.us/congress/votes/80-1947/s119,https://www.govtrack.us/congress/votes/80-1947/s120,https://www.govtrack.us/congress/votes/80-1947/s121,https://www.govtrack.us/congress/votes/80-1947/s122,https://www.govtrack.us/congress/votes/80-1947/s123,https://www.govtrack.us/congress/votes/80-1947/s124,https://www.govtrack.us/congress/votes/80-1947/s125,https://www.govtrack.us/congress/votes/80-1947/s126,https://www.govtrack.us/congress/votes/80-1947/s127,https://www.govtrack.us/congress/votes/80-1947/s128,https://www.govtrack.us/congress/votes/80-1947/s129,https://www.govtrack.us/congress/votes/80-1947/s130,https://www.govtrack.us/congress/votes/80-1947/s131,https://www.govtrack.us/congress/votes/80-1947/s132,https://www.govtrack.us/congress/votes/80-1947/s133,https://www.govtrack.us/congress/votes/80-1947/s134,https://www.govtrack.us/congress/votes/80-1947/s135,https://www.govtrack.us/congress/votes/80-1947/s136,https://www.govtrack.us/congress/votes/80-1947/s137,https://www.govtrack.us/congress/votes/80-1947/s138
"Sen. Albert Hawkes [R, 1943-1948]",R,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
"Sen. Patrick “Pat” McCarran [D, 1933-1954]",D,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0
"Sen. George Malone [R, 1947-1958]",R,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0
"Sen. Elbert Thomas [D, 1933-1950]",D,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0
"Sen. Clyde Reed [R, 1939-1949]",R,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0
"Sen. Raymond Baldwin [R, 1946-1949]",R,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0
"Sen. Edward Moore [R, 1943-1948]",R,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
"Sen. Charles Tobey [R, 1939-1953]",R,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
"Sen. Forrest Donnell [R, 1945-1950]",R,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
"Sen. Carl Hayden [D, 1927-1968]",D,0.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
"Sen. Milton Young [R, 1945-1980]",R,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0
"Sen. Warren Magnuson [D, 1944-1980]",D,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0
"Sen. William Revercomb [R, 1943-1948]",R,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0
"Sen. Clayton Buck [R, 1943-1948]",R,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
"Sen. Arthur Stewart [D, 1939-1948]",D,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5
"Sen. Edward Martin [R, 1947-1958]",R,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0
"Sen. John Overton [D, 1933-1948]",D,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
"Sen. Carl Hatch [D, 1933-1948]",D,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
